event_id,tournament_title,event_date,purse,city,Yards,par,golf_course,start_date,end_date,is_major,latitude,longitude
1334,Shriners Hospitals for Children Open,"October 17 - 20, 2013",6000000.0,"Las Vegas, NV",7255.0,71.0,TPC Summerlin,2013-10-17,2013-10-20,0.0,36.1672559,-115.148516
1335,Valero Texas Open,"March 27 - 30, 2014",6200000.0,"San Antonio, TX",6923.0,72.0,TPC San Antonio (Oaks Course),2014-03-27,2014-03-30,0.0,29.4246002,-98.4951405
1336,TOUR Championship by Coca-Cola,"September 11 - 14, 2014",8000000.0,"Atlanta, GA",7307.0,70.0,East Lake Golf Club,2014-09-11,2014-09-14,0.0,33.7489924,-84.3902644
1337,Valspar Championship,"March 13 - 16, 2014",5700000.0,"Palm Harbor, FL",7340.0,71.0,Innisbrook Resort (Copperhead Course),2014-03-13,2014-03-16,0.0,28.0856815,-82.75690699742961
1338,World Golf Championships-Accenture Match Play Championship,"February 19 - 23, 2014",9000000.0,"Marana, AZ",7791.0,72.0,The Golf Club at Dove Mountain,2014-02-19,2014-02-23,0.0,32.4483736,-111.211475
1339,Barracuda Championship,"Jul 31 - August 3, 2014",3000000.0,"Reno, NV",7472.0,72.0,Montreux G&CC,2014-07-31,2014-08-03,0.0,39.5261206,-119.8126581
1340,World Golf Championships-Cadillac Championship,"March 6 - 9, 2014",9000000.0,"Doral, FL",7481.0,72.0,Trump National Doral Golf Course,2014-03-06,2014-03-09,0.0,25.8195424,-80.3553302
1341,World Golf Championships-HSBC Champions,"Oct 31 - November 3, 2013",8500000.0,"Shanghai, China",7266.0,72.0,Sheshan International GC,2013-10-31,2013-11-03,0.0,31.2312707,121.4700152
1342,Wells Fargo Championship,"May 1 - 4, 2014",6900000.0,"Charlotte, NC",7562.0,72.0,Quail Hollow Club,2014-05-01,2014-05-04,0.0,35.2272086,-80.8430827
1343,Deutsche Bank Championship,"Aug 29 - September 1, 2014",8000000.0,"Norton, MA",7216.0,71.0,TPC Boston,2014-08-29,2014-09-01,0.0,41.9667666,-71.1869939
1344,OHL Classic at Mayakoba,"November 14 - 17, 2013",6000000.0,"Quintana Roo, Mexico",6987.0,71.0,El Camaleón Golf Course at Mayakoba,2013-11-14,2013-11-17,0.0,19.6666671,-88.5000001
1345,Frys.com Open,"October 10 - 13, 2013",5000000.0,"San Martin, CA",7368.0,71.0,CordeValle Golf Club,2013-10-10,2013-10-13,0.0,37.0849464,-121.6102216
1346,Quicken Loans National,"June 26 - 29, 2014",6500000.0,"Bethesda, MD",7569.0,71.0,Congressional Country Club,2014-06-26,2014-06-29,0.0,38.98127255,-77.12335871396549
1347,Puerto Rico Open presented by seepuertorico.com,"March 6 - 9, 2014",3500000.0,"Rio Grande, Puerto Rico",7506.0,72.0,Grand Reserve Country Club,2014-03-06,2014-03-09,0.0,18.347440900000002,-65.81638138934318
1348,The Greenbrier Classic,"July 3 - 6, 2014",6500000.0,"White Sulphur Springs, WV",7287.0,70.0,The Old White Course,2014-07-03,2014-07-06,0.0,37.7965149,-80.2975734
1349,Northwestern Mutual World Challenge,"December 5 - 8, 2013",3500000.0,"Thousand Oaks, CA",7052.0,72.0,Sherwood CC in Thousand Oaks,2013-12-05,2013-12-08,0.0,34.1705609,-118.8375937
1350,CIMB Classic,"October 24 - 27, 2013",7000000.0,"Kuala Lumpur, Malaysia",6985.0,72.0,TPC Kuala Lumpur,2013-10-24,2013-10-27,0.0,3.1516964,101.6942371
1351,The McGladrey Classic,"November 7 - 10, 2013",5500000.0,"Saint Simons Island, GA",7005.0,70.0,Sea Island Resort (Seaside Course),2013-11-07,2013-11-10,0.0,31.2182863,-81.3612077
1352,The Nelson Mandela Championship presesnted by ISPS,"December 11 - 14, 2013",,Mount Edgecombe CC,6612.0,70.0,,2013-12-11,2013-12-14,0.0,-29.7353807,31.0412642
1354,South African Open Championship,"November 21 - 24, 2013",,Glendower GC,6899.0,72.0,,2013-11-21,2013-11-24,0.0,37.8373645,-78.5436226
1355,Alfred Dunhill Championship,"Nov 28 - December 1, 2013",,Leopard Creek GC,7287.0,72.0,,2013-11-28,2013-12-01,0.0,-25.44819925,31.53120128144274
1356,Nedbank Golf Challenge,"December 5 - 8, 2013",,Gary Player CC,7831.0,72.0,,2013-12-05,2013-12-08,0.0,18.0258179928397,-76.91056299323989
1357,Hong Kong Open,"December 5 - 8, 2013",,Hong Kong GC,6734.0,70.0,,2013-12-05,2013-12-08,0.0,22.2793278,114.1628131
1358,Volvo Golf Champions,"January 9 - 12, 2014",,Durban CC,6689.0,72.0,,2014-01-09,2014-01-12,0.0,-29.861825,31.009909
1359,Abu Dhabi HSBC Golf Championship,"January 16 - 19, 2014",,Abu Dhabi CC,7600.0,72.0,,2014-01-16,2014-01-19,0.0,24.4538352,54.3774014
1360,Commercialbank Qatar Masters,"January 22 - 25, 2014",,Doha GC,7412.0,72.0,,2014-01-22,2014-01-25,,25.2856329,51.5264162
1361,Omega Dubai Desert Classic,"Jan 30 - February 2, 2014",,Emirates GC,7316.0,72.0,,2014-01-30,2014-02-02,0.0,53.86980635,27.551308508846986
1362,Joburg Open,"February 6 - 9, 2014",,,7203.0,71.0,,2014-02-06,2014-02-09,0.0,,
1363,Africa Open,"February 13 - 16, 2014",,East London Golf Club,6616.0,71.0,,2014-02-13,2014-02-16,0.0,,
1364,Trophee Hassan II,"March 13 - 16, 2014",,Golf du Palais,6951.0,72.0,,2014-03-13,2014-03-16,0.0,30.3762919,-9.599622235672916
1365,Tshwane Open,"Feb 27 - March 2, 2014",,Copperleaf Golf & Country Estate,7964.0,72.0,,2014-02-27,2014-03-02,0.0,,
1367,ISPS HANDA Perth International,"October 17 - 20, 2013",,Lake Karrinyup CC,7143.0,72.0,,2013-10-17,2013-10-20,0.0,,
1369,Maybank Malaysian Open,"April 17 - 20, 2014",,"Sea Island, GA",7004.0,72.0,Kuala Lumpur G&CC,2014-04-17,2014-04-20,0.0,31.2002314,-81.3331508
1370,Volvo China Open,"April 24 - 27, 2014",,Shenzen GC,7145.0,72.0,,2014-04-24,2014-04-27,0.0,,
1371,The Championship at Laguna National,"May 1 - 4, 2014",,,7112.0,72.0,,2014-05-01,2014-05-04,0.0,,
1372,Madeira Islands Open,"May 8 - 11, 2014",,Santo da Serra,6825.0,72.0,,2014-05-08,2014-05-11,0.0,32.7245867,-16.8193318
1373,Open de Espana,"May 15 - 18, 2014",,PGA Golf de Catalunya,7172.0,72.0,,2014-05-15,2014-05-18,0.0,,
1374,BMW PGA Championship,"May 22 - 25, 2014",,Wentworth GC,7302.0,72.0,,2014-05-22,2014-05-25,,43.8724198,-71.9130828
1375,Nordea Masters,"May 29 - June 1, 2014",,PGA Sweden National,7390.0,72.0,,2014-05-29,2014-06-01,,55.5690857,13.188779910440184
1376,Lyoness Open powered by Greenfinity,"June 5 - 8, 2014",,Diamond Country Club,7433.0,72.0,,2014-06-05,2014-06-08,0.0,48.3152321,15.911921994331177
1377,Najet Hotels et Golfs Open,"June 12 - 15, 2014",,,,,,2014-06-12,2014-06-15,0.0,,
1378,The Irish Open,"June 19 - 22, 2014",,Fota Island GC,7043.0,71.0,,2014-06-19,2014-06-22,0.0,,
1379,BMW International Open,"June 26 - 29, 2014",,Gut Larchenhof GC,7228.0,72.0,,2014-06-26,2014-06-29,0.0,,
1380,Alstom Open de France,"July 3 - 6, 2014",,"Paris, France",7331.0,71.0,Le Golf National,2014-07-03,2014-07-06,0.0,48.8534951,2.3483915
1381,Aberdeen Asset Management Scottish Open,"July 10 - 13, 2014",,Royal Aberdeen GC,6867.0,71.0,,2014-07-10,2014-07-13,0.0,33.647976645136644,-117.30864363650419
1382,M2M Russian Open,"July 24 - 27, 2014",,Tseleevo Golf & Polo Club,7491.0,72.0,,2014-07-24,2014-07-27,0.0,,
1383,D+D REAL Czech Masters ,"August 21 - 24, 2014",,Albatross Golf Resort,7466.0,72.0,,2014-08-21,2014-08-24,,49.9950757,14.193359079562782
1384,Open D Italia,"August 28 - 31, 2014",,Cicolo GC,7208.0,72.0,,2014-08-28,2014-08-31,0.0,,
1385,Omega European Masters,"September 4 - 7, 2014",,Sierre,6848.0,70.0,Crans sur,2014-09-04,2014-09-07,,46.2922522,7.5323195
1386,KLM Open,"September 11 - 14, 2014",,Kennemer G & CC,6626.0,70.0,,2014-09-11,2014-09-14,0.0,34.02365009466068,-84.1856299770951
1387,ISPS Handa Wales Open,"September 18 - 21, 2014",,Celtic Manor G & CC,7352.0,71.0,,2014-09-18,2014-09-21,0.0,,
1388,Alfred Dunhill Links Championship,"October 2 - 5, 2014",,,7279.0,72.0,,2014-10-02,2014-10-05,0.0,,
1389,Portugal Masters,"October 9 - 12, 2014",,Oceanico Victoria Clube de Golfe,7209.0,71.0,,2014-10-09,2014-10-12,,,
1391,ISPS Handa Perth International,"October 23 - 26, 2014",,Lake Karrinyup CC,7143.0,72.0,,2014-10-23,2014-10-26,0.0,,
1392,BMW Masters,"Oct 30 - November 2, 2014",,Lake Malaren Golf Club,7607.0,72.0,,2014-10-30,2014-11-02,,31.40582615,121.36829358624031
1394,Turkish Airlines Open,"November 13 - 16, 2014",,The Montgomerie Maxx Royal,7132.0,72.0,,2014-11-13,2014-11-16,0.0,36.855264700000006,31.062745235752963
2115,Mitsubishi Electric Championship at Hualalai,"January 17 - 19, 2014",1800000.0,"Kailua Kona, HI",7107.0,72.0,Hualalai Resort Golf Club,2014-01-17,2014-01-19,0.0,19.641941,-155.996933
2116,Allianz Championship,"February 7 - 9, 2014",1600000.0,"Boca Raton, FL",6807.0,72.0,The Old Course at Broken Sound Club,2014-02-07,2014-02-09,0.0,26.3586885,-80.0830984
2117,ACE Group Classic,"February 14 - 16, 2014",1600000.0,"Naples, FL",7193.0,72.0,The TwinEagles Club Talon Course,2014-02-14,2014-02-16,0.0,26.1421976,-81.7942944
2118,Toshiba Classic,"March 14 - 16, 2014",1750000.0,"Newport Beach, CA",6584.0,71.0,Newport Beach Country Club,2014-03-14,2014-03-16,0.0,33.6170092,-117.9294401
2119,Mississippi Gulf Resort Classic,"March 21 - 23, 2014",1600000.0,"Biloxi, MS",7119.0,72.0,Fallen Oak Golf Course,2014-03-21,2014-03-23,0.0,30.4007626,-88.8893818
2120,Greater Gwinnett Championship,"April 18 - 20, 2014",1800000.0,"Duluth, GA",7259.0,72.0,TPC Sugarloaf,2014-04-18,2014-04-20,0.0,34.0028569,-84.1441046
2121,Insperity Invitational,"May 2 - 4, 2014",2000000.0,"The Woodlands, TX",7002.0,72.0,The Woodlands CC,2014-05-02,2014-05-04,0.0,30.1734194,-95.504686
2122,Regions Tradition,"May 15 - 18, 2014",2200000.0,"Birmingham, AL",7231.0,72.0,Shoal Creek,2014-05-15,2014-05-18,0.0,33.5206824,-86.8024326
2123,Senior PGA Championship,"May 22 - 25, 2014",2000000.0,"Benton Harbor, MI",6822.0,71.0,The Golf Club at Harbor Shores,2014-05-22,2014-05-25,,42.1167065,-86.4541894
2124,Principal Charity Classic,"May 30 - June 1, 2014",1750000.0,"Des Moines, IA",6959.0,72.0,Wakonda Club,2014-05-30,2014-06-01,0.0,41.5868654,-93.6249494
2125,Encompass Championship,"June 20 - 22, 2014",1800000.0,North Shore Country Club,7103.0,72.0,,2014-06-20,2014-06-22,0.0,42.0745444,-87.78844568536479
2126,Constellation SENIOR PLAYERS Championship,"June 26 - 29, 2014",2700000.0,"Pittsburgh, PA",6696.0,70.0,Fox Chapel Golf Club,2014-06-26,2014-06-29,0.0,40.4416941,-79.9900861
2127,U.S. Senior Open Championship,"July 10 - 13, 2014",2600000.0,"Edmond, OK",7219.0,71.0,Oak Tree Golf Club,2014-07-10,2014-07-13,,35.6571367,-97.4649038
2128,The Senior Open Championship pres. by Rolex,"July 24 - 27, 2014",2000000.0,"Bridgend, Wales",7021.0,71.0,Royal Porthcawl Golf Club,2014-07-24,2014-07-27,0.0,51.5049859,-3.5756674
2129,3M Championship,"August 1 - 3, 2014",1750000.0,"Blaine, MN",7114.0,72.0,TPC of the Twin Cities,2014-08-01,2014-08-03,0.0,45.1607987,-93.2349489
2130,Dick's Sporting Goods Open,"August 15 - 17, 2014",1850000.0,"Endicott, NY",6957.0,72.0,En Joie GC,2014-08-15,2014-08-17,0.0,42.098408,-76.0493684
2131,Boeing Classic,"August 22 - 24, 2014",2000000.0,"Snoqualmie, WA",7172.0,72.0,The Club at Snoqualmie Ridge,2014-08-22,2014-08-24,0.0,47.5289527,-121.827093
2132,Shaw Charity Classic,"August 29 - 31, 2014",2250000.0,"Calgary, AB",7086.0,70.0,Canyon Meadows Golf & Country Club,2014-08-29,2014-08-31,0.0,51.0456064,-114.057541
2133,Quebec City Championship,"September 5 - 7, 2014",1600000.0,"Levis, PQ",7065.0,72.0,La Tempete Golf Club,2014-09-05,2014-09-07,0.0,-29.7767962554062,-52.446621430428664
2134,Pacific Links Hawai'i Championship,"September 19 - 21, 2014",2200000.0,"Kapolei, HI",7002.0,72.0,Kapolei Golf Course,2014-09-19,2014-09-21,0.0,21.3340079,-158.077849
2135,Nature Valley First Tee Open,"September 26 - 28, 2014",1900000.0,,6837.0,72.0,,2014-09-26,2014-09-28,0.0,,
2136,SAS Championship,"October 10 - 12, 2014",2100000.0,"Cary, NC",7240.0,72.0,Prestonwood CC,2014-10-10,2014-10-12,0.0,35.7882893,-78.7812081
2137,Greater Hickory Kia Classic at Rock Barn,"October 17 - 19, 2014",1600000.0,,6874.0,71.0,,2014-10-17,2014-10-19,0.0,,
2138,AT&T Championship,"October 24 - 26, 2014",1950000.0,"San Antonio, TX",6923.0,72.0,TPC San Antonio (Oaks Course),2014-10-24,2014-10-26,0.0,29.4246002,-98.4951405
2139,Charles Schwab Cup Championship,"Oct 30 - November 2, 2014",2500000.0,"Scottsdale, AZ",6929.0,70.0,Desert Mountain Club (Cochise),2014-10-30,2014-11-02,0.0,33.4942189,-111.926018
2140,Panama Claro Championship,"March 20 - 23, 2014",600000.0,"Panama City, Panama",7171.0,70.0,Panama GC,2014-03-20,2014-03-23,0.0,8.9714493,-79.5341802
2141,Colombia Championship,"February 13 - 15, 2014",750000.0,"Bogota, Colombia",7237.0,71.0,Country Club de Bogota Lagos,2014-02-13,2014-02-15,0.0,4.6533816,-74.0836333
2142,Chile Classic,"March 6 - 9, 2014",650000.0,"Santiago, Chile",6903.0,72.0,Prince of Whales Country Club,2014-03-06,2014-03-09,0.0,-33.4377756,-70.6504502
2143,Brasil Champions Presented by HSBC,"March 13 - 16, 2014",800000.0,"Sao Paulo, Brazil",6574.0,71.0,Sao Paulo Golf Club,2014-03-13,2014-03-16,0.0,-23.5506507,-46.6333824
2144,Chitimacha Louisiana Open,"March 27 - 30, 2014",550000.0,"Broussard, LA",7006.0,71.0,Le Triomphe CC,2014-03-27,2014-03-30,0.0,30.1471506,-91.9612413
2145,Mexico Championship,"April 10 - 13, 2014",700000.0,"Valencia, Spain",7701.0,72.0,El Bosque Golf Club,2014-04-10,2014-04-13,0.0,39.4697065,-0.3763353
2146,WNB Golf Classic,"April 24 - 27, 2014",600000.0,Midland CC,7380.0,72.0,,2014-04-24,2014-04-27,0.0,31.9973662,-102.077948
2147,South Georgia Classic,"May 1 - 4, 2014",650000.0,"Valdosta, GA",7781.0,72.0,Kinderlou Forest Golf Club,2014-05-01,2014-05-04,0.0,30.8327022,-83.2784851
2148,BMW Charity Pro-Am Presented by SYNNEX Corporation,"May 15 - 18, 2014",650000.0,,7024.0,71.0,,2014-05-15,2014-05-18,0.0,,
2149,Rex Hospital Open,"May 22 - 25, 2014",625000.0,"Raleigh, NC",7257.0,71.0,TPC at Wakefield Plantation,2014-05-22,2014-05-25,0.0,35.7803977,-78.6390989
2154,Pure Silk Bahamas LPGA Classic,"January 23 - 26, 2014",1300000.0,"Paradise Island, Bahamas",6644.0,73.0,Ocean Club Golf Course,2014-01-23,2014-01-26,0.0,25.08335515,-77.3063341678734
2155,ISPS Handa Women's Australian Open,"February 13 - 16, 2014",1200000.0,"Newburgh, IN",7242.0,72.0,Victoria National Golf Club,2014-02-13,2014-02-16,0.0,37.9456824,-87.4046571
2156,Honda LPGA Thailand,"February 20 - 23, 2014",1500000.0,"Chon Buri, Thailand",6548.0,72.0,Siam Country Club (Pattaya Old Course),2014-02-20,2014-02-23,0.0,13.1857117,101.1210777
2157,HSBC Women's Champions,"Feb 27 - March 2, 2014",1400000.0,"Singapore, Singapore",6600.0,72.0,Sentosa Golf Club (Tanjong Course),2014-02-27,2014-03-02,0.0,1.357107,103.8194992
2158,JTBC Founders Cup,"March 20 - 23, 2014",1500000.0,"Phoenix, AZ",6583.0,72.0,Wildfire at Desert Ridge,2014-03-20,2014-03-23,0.0,33.4484367,-112.074141
2159,Kia Classic,"March 27 - 30, 2014",1700000.0,"Carlsbad, CA",6593.0,72.0,Aviara Golf Club,2014-03-27,2014-03-30,0.0,33.1580933,-117.3505966
2160,Kraft Nabisco Championship,"April 3 - 6, 2014",2000000.0,"Rancho Mirage, CA",6738.0,72.0,Mission Hills Country Club,2014-04-03,2014-04-06,0.0,33.775155,-116.41561930792648
2161,LPGA LOTTE Championship,"April 16 - 19, 2014",1700000.0,"Kapolei, HI",6384.0,72.0,Ko Olina Golf Club,2014-04-16,2014-04-19,0.0,21.3340079,-158.077849
2162,Swinging Skirts LPGA Classic,"April 24 - 27, 2014",1800000.0,"Daly City, CA",6507.0,72.0,Lake Merced Golf Club,2014-04-24,2014-04-27,0.0,37.6904826,-122.47267
2163,North Texas LPGA Shootout,"May 1 - 4, 2014",1300000.0,"Irving, TX",6410.0,71.0,Las Colinas Country Club,2014-05-01,2014-05-04,0.0,32.8295183,-96.9442177
2164,Kingsmill Championship,"May 15 - 18, 2014",1300000.0,"Williamsburg, VA",6379.0,71.0,Kingsmill Resort & Spa,2014-05-15,2014-05-18,0.0,37.2708788,-76.7074042
2165,Airbus LPGA Classic,"May 22 - 25, 2014",1300000.0,"RTJ Golf Trail, Magnolia Grove's The Crossings",6521.0,72.0,,2014-05-22,2014-05-25,0.0,,
2166,ShopRite LPGA Classic Presented by Acer,"May 30 - June 1, 2014",1500000.0,"Galloway, NJ",6155.0,71.0,Seaview Hotel and Golf Club,2014-05-30,2014-06-01,0.0,40.368891149999996,-74.1561383
2167,Manulife Financial LPGA Classic,"June 5 - 8, 2014",1500000.0,Grey Silo Golf Course,6330.0,71.0,,2014-06-05,2014-06-08,0.0,43.520155849999995,-80.47524432738581
2168,U.S. Women's Open,"June 19 - 22, 2014",3250000.0,"Pinehurst, NC",6649.0,70.0,Pinehurst No. 2,2014-06-19,2014-06-22,0.0,35.1951981,-79.4692796
2169,Walmart NW Arkansas Championship,"June 27 - 29, 2014",2000000.0,"Rogers, AR",6386.0,71.0,Pinnacle Country Club,2014-06-27,2014-06-29,0.0,36.3330154,-94.1166283
2170,Ricoh Women's British Open,"July 10 - 13, 2014",3000000.0,"Southport, England",6458.0,72.0,Royal Birkdale GC,2014-07-10,2014-07-13,0.0,53.6475988,-3.0041751
2171,Marathon Classic,"July 17 - 20, 2014",1400000.0,"Sylvania, OH",6512.0,71.0,Highland Meadows GC,2014-07-17,2014-07-20,0.0,41.7189392,-83.7129935
2172,International Crown,"July 24 - 27, 2014",1600000.0,"Baltimore, MD",6628.0,71.0,Caves Valley Golf Club,2014-07-24,2014-07-27,0.0,39.2908816,-76.610759
2173,Meijer LPGA Classic,"August 7 - 10, 2014",1500000.0,"Belmont, MI",6414.0,71.0,Blythefield Country Club,2014-08-07,2014-08-10,0.0,40.0057737,-81.0097516
2174,Wegmans LPGA Championship,"August 14 - 17, 2014",2250000.0,Monroe Golf Club,6717.0,72.0,,2014-08-14,2014-08-17,,43.0939429,-77.49228879493953
2175,Canadian Pacific Women's Open,"August 21 - 24, 2014",2250000.0,London Hunt and Country Club,6611.0,72.0,,2014-08-21,2014-08-24,0.0,42.9763595,-81.33976002084358
2176,Portland Classic,"August 28 - 31, 2014",1300000.0,"Portland, OR",6476.0,72.0,Columbia Edgewater Country Club,2014-08-28,2014-08-31,0.0,45.5202471,-122.674194
2177,The Evian Championship,"September 11 - 14, 2014",3250000.0,"Bains, France",6453.0,71.0,Evian Resort Golf Club Évian les,2014-09-11,2014-09-14,0.0,45.0091425,3.7760258
2178,Yokohama Tire LPGA Classic,"September 18 - 21, 2014",1300000.0,"Prattville, AL",6460.0,72.0,The Senator Course,2014-09-18,2014-09-21,0.0,32.4600136,-86.4753174
2179,Reignwood LPGA Classic,"October 2 - 5, 2014",2100000.0,"Beijing, China",6596.0,73.0,Pine Valley Golf Club,2014-10-02,2014-10-05,0.0,40.190632,116.412144
2180,Sime Darby LPGA Malaysia,"October 9 - 12, 2014",2000000.0,"Kuala Lumpur, Malaysia",6985.0,72.0,TPC Kuala Lumpur,2014-10-09,2014-10-12,0.0,3.1516964,101.6942371
2181,LPGA KEB - HanaBank Championship,"October 16 - 19, 2014",2000000.0,"Incheon, South Korea",6364.0,72.0,Sky 72 Golf Club Ocean Course,2014-10-16,2014-10-19,0.0,37.456,126.7052
2182,Mizuno Classic,"November 7 - 9, 2014",1200000.0,"University Place, WA",6506.0,72.0,Chambers Bay GC 2,2014-11-07,2014-11-09,0.0,47.2258172,-122.5371325
2183,CME Group Tour Championship,"November 20 - 23, 2014",2000000.0,"Naples, FL",6540.0,72.0,Tiburón Golf Club,2014-11-20,2014-11-23,0.0,26.1421976,-81.7942944
2188,Cleveland Open,"June 5 - 8, 2014",600000.0,Lakewood Country Club,7022.0,71.0,,2014-06-05,2014-06-08,0.0,29.908021400000003,-90.00438540890411
2189,Air Capital Classic presented by Aetna,"June 19 - 22, 2014",600000.0,"Wichita, KS",6926.0,70.0,Crestview Country Club,2014-06-19,2014-06-22,0.0,37.6922361,-97.3375448
2190,United Leasing Championship presented by PTI,"June 26 - 29, 2014",600000.0,"Newburgh, IN",7242.0,72.0,Victoria National Golf Club,2014-06-26,2014-06-29,0.0,37.9456824,-87.4046571
2191,Nova Scotia Classic,"July 3 - 6, 2014",650000.0,"Halifax, NS",6906.0,71.0,Ashburn Golf Club (New Course),2014-07-03,2014-07-06,0.0,44.648618,-63.5859487
2192,Utah Championship presented by Zions Bank,"July 10 - 13, 2014",625000.0,Willow Creek Country Club,6952.0,71.0,,2014-07-10,2014-07-13,0.0,43.94796265,-92.48641207984286
2193,Albertsons Boise Open presented by Kraft,"July 17 - 20, 2014",800000.0,"Boise, ID",6807.0,71.0,Hillcrest Country Club,2014-07-17,2014-07-20,0.0,43.6166163,-116.200886
2194,Midwest Classic,"July 24 - 27, 2014",600000.0,"Overland Park, KS",7237.0,71.0,Nicklaus Golf Club at LionsGate,2014-07-24,2014-07-27,0.0,38.9742502,-94.6851702
2195,Stonebrae Classic,"Jul 31 - August 3, 2014",600000.0,"Hayward, CA",7024.0,70.0,TPC San Francisco Bay at Stonebrae,2014-07-31,2014-08-03,0.0,37.6688205,-122.080796
2196,Price Cutter Charity Championship,"August 7 - 10, 2014",675000.0,"Springfield, MO",7115.0,72.0,Highland Springs Country Club,2014-08-07,2014-08-10,0.0,37.2081729,-93.2922715
2197,News Sentinel Open presented by Pilot,"August 14 - 17, 2014",550000.0,"Knoxville, TN",7071.0,71.0,Fox Den Country Club,2014-08-14,2014-08-17,0.0,35.9603948,-83.9210261
2198,WinCo Foods Portland Open presented by Kraft,"August 21 - 24, 2014",800000.0,"Portland, OR",7109.0,71.0,Pumpkin Ridge Golf Club (Witch Hollow),2014-08-21,2014-08-24,0.0,45.5202471,-122.674194
2199,Hotel Fitness Championship,"August 28 - 31, 2014",1000000.0,"Macomb, MI",7318.0,72.0,Sycamore Hills Golf Club,2014-08-28,2014-08-31,0.0,42.6741189,-82.902901
2200,Chiquita Classic,"September 4 - 7, 2014",1000000.0,"Davidson, NC",7317.0,72.0,River Run Cc,2014-09-04,2014-09-07,0.0,35.7902384,-80.2115053
2201,Nationwide Children's Hospital Championship,"September 11 - 14, 2014",1000000.0,"Columbus, OH",7455.0,71.0,OSU Golf Club (Scarlet Course),2014-09-11,2014-09-14,0.0,39.9622601,-83.0007065
2202,Web.com Tour Championship,"September 18 - 21, 2014",1000000.0,"Ponte Vedra Beach, FL",6847.0,70.0,TPC Sawgrass (THE PLAYERS Stadium Course),2014-09-18,2014-09-21,0.0,30.2274645,-81.3800824
2221,NH Collection Open,"April 3 - 6, 2014",,La Reserva de Sotogrande Club de Golf,7234.0,72.0,,2014-04-03,2014-04-06,0.0,,
2223,"DP WORLD TOUR CHAMPIONSHIP, DUBAI","November 20 - 23, 2014",,Jumeirah Golf Estates,7675.0,72.0,,2014-11-20,2014-11-23,0.0,25.0177925,55.1633352
